code,name,chineseName,meridian,meridianName,meridianGroup,translation.pinyin,translation.transliteration,translation.korean,translation.vietnamese,description,location,indication,contraindications,functions,coordinates.x,coordinates.y,bodyMapCoords,imageUrls,imageRefs,symptomIds,tags,category,createdAt,updatedAt,createdBy,contentStatus
TE-4,Yang Pool,陽池,TE,Triple Energizer,Twelve Primary Meridians,yáng chí,Yangchi,yang ji 양지,Dương trì,"Yangchi, ponto Yuan-Fonte que regula a função do Triplo Aquecedor.","Na prega dorsal do punho, na depressão entre os tendões do extensor ulnar e extensor do 5º dedo.","Edema nos membros, dor no punho, febres alternadas, diabetes com sede intensa.",Evitar agulhamento profundo em articulações artríticas; usar inserção oblíqua.,"Harmoniza os três aquecedores, mobiliza fluídos e limpa calor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-5,Outer Pass,外關,TE,Triple Energizer,Twelve Primary Meridians,wài guān,Waiguan,oe gwan 외관,Ngoại quan,"Waiguan, ponto Luo e abertura do Yang Wei Mai, essencial para febres externas e dor em ombro.","2 cun proximal a TE-4, entre o rádio e a ulna, no dorso do antebraço.","Febre com calafrios, rigidez cervical, dor no ombro, surdez, parestesia no membro superior.",Inserção profunda medial pode atingir o nervo interósseo posterior; manter ângulo superficial.,"Libera o exterior, abre o Yang Wei Mai, beneficia a cabeça e regula o Qi defensivo.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-6,Branch Ditch,支溝,TE,Triple Energizer,Twelve Primary Meridians,zhī gōu,Zhigou,ji gu 지구,Chi câu,"Zhigou, ponto Jing-Rio (Fogo) que move o Qi dos três aquecedores.","3 cun proximal a TE-4, entre o rádio e a ulna, na linha do antebraço.","Constipação por calor, hipocondralgia, náusea, vômito, dor no ombro e dor lateral do corpo.",Nenhuma específica além de cuidado com nervo interósseo; inserir paralelo aos ossos.,"Desce o Qi rebelde, regula intestinos, move Qi do Shaoyang e beneficia o tórax.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-7,Convergence and Gathering,會宗,TE,Triple Energizer,Twelve Primary Meridians,huì zōng,Huizong,hui jung 회종,Hội tông,"Huizong, ponto Xi-Cleft do canal.","3 cun proximal a TE-4 e 1 cun lateral a TE-6, no lado ulnar posterior do antebraço.","Dor aguda no ouvido, epilepsia, dor subcostal, espasmo no antebraço.",Inserção profunda lateral pode atingir o nervo ulnar; aplicar oblíqua leve.,"Libera o canal Shaoyang, alivia dor aguda e harmoniza o Qi.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-8,Three Yang Connection,三陽絡,TE,Triple Energizer,Twelve Primary Meridians,sān yáng luò,Sanyangluo,sam yang nak 삼양락,Tam dương lạc,"Sanyangluo, ponto de cruzamento dos três Yang do braço.","4 cun proximal a TE-4, entre rádio e ulna, na face posterior do antebraço.","Dor no antebraço, parestesia nas mãos, dor cervical que irradia ao braço.",Evitar agulhamento profundo em neuropatias; usar inserção superficial.,Desbloqueia todos os canais Yang do braço e regulariza o Qi defensivo.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-9,Four Rivers,四瀆,TE,Triple Energizer,Twelve Primary Meridians,sì dú,Sidu,sa dok 사독,Tứ độc,"Sidu, ponto que remove bloqueios do úmero.","7 cun proximal a TE-4, na linha entre TE-4 e TE-10, posterior ao rádio.","Dor no ombro, epicondilite lateral, neuralgia do úmero.","Nenhuma específica, apenas cuidado com veias superficiais.",Dissipa estagnação no antebraço e ativa o canal Shaoyang.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-10,Upper Well,天井,TE,Triple Energizer,Twelve Primary Meridians,tiān jǐng,Tianjing,cheon jeong 천정,Thiên tỉnh,"Tianjing, ponto He-Mar (Terra) localizado sobre o olécrano.","1 cun superior ao olécrano quando o cotovelo está flexionado, na depressão do tríceps.","Inchaço e dor no cotovelo, tremores de mão, adenite submandibular, cefaleia temporal.",Inserção profunda medial pode irritar o nervo ulnar; usar ângulo posterior.,"Transforma fleuma, harmoniza o Shaoyang e dispersa nódulos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-11,Cooling Deep Pool,清冷淵,TE,Triple Energizer,Twelve Primary Meridians,qīng lěng yuān,Qinglengyuan,cheong naeng yeon 청랭연,Thanh lãng uyên,"Qinglengyuan, ponto que elimina calor e relaxa o tríceps.","1 cun superior a TE-10, na borda posterior do úmero.","Tendinite do tríceps, dor no ombro e pescoço, placas cutâneas com prurido.",Evitar punção profunda anterior para não atingir o nervo radial.,"Dispersa calor-toxina, relaxa musculatura posterior do braço e alivia coceira.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-12,Draining Marsh,消濼,TE,Triple Energizer,Twelve Primary Meridians,xiāo luò,Xiaoluo,so rak 소락,Tiêu lạc,"Xiaoluo, ponto que abre o canal no braço posterior.","4 cun proximal a TE-10, entre a cabeça longa e lateral do tríceps.","Dor no braço posterior, parestesia pós-AVC, contratura.",Inserção profunda lateral pode atingir o nervo radial; agulhar paralelamente.,"Relaxar tendões, remover obstrução e melhorar a condução nervosa.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-13,Upper Arm Intersection,臑會,TE,Triple Energizer,Twelve Primary Meridians,nào huì,Naohui,noe hui 뇌회,Nhu hội,"Naohui, ponto de encontro com o canal do Yang Wei Mai.","Posterior ao ângulo acromial, na depressão entre a clavícula e a escápula quando o braço está abduzido.","Dor crônica no ombro, rigidez da nuca, linfadenite cervical.",Evitar inserção profunda medial devido ao risco de pneumotórax.,"Libera o ombro, mobiliza o Yang Wei e dispersa nódulos linfáticos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-14,Shoulder Bone Hole,肩髎,TE,Triple Energizer,Twelve Primary Meridians,jiān liáo,Jianliao,gyeol lyo 견료,Kiên liêu,"Jianliao, ponto que solta a articulação glenoumeral.","Posterior e inferior ao acrômio, na depressão formada com o braço abduzido.","Capsulite adesiva, limitação de abdução, dor pós-trauma no ombro.",Agulhamento superior profundo pode penetrar na cavidade articular; usar sentido tangencial.,"Dispersa vento-umidade, libera o ombro e ativa o canal.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-15,Upper Arm Hole,天髎,TE,Triple Energizer,Twelve Primary Meridians,tiān liáo,Tianliao,cheol lyo 천료,Thiên liêu,"Tianliao, ponto Janela do Céu auxiliar que relaxa a região cervicoescapular.","Meio da linha entre GB-21 e SI-13, 2 cun acima do ângulo superior da escápula.","Dor cervical, rigidez do trapézio, tosse com sensação de plenitude torácica.",Inserção profunda inferior é contraindicada por risco de pneumotórax.,"Abre o tórax superior, relaxa o trapézio e regula o Qi ascendente.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-16,Sky Window,天牖,TE,Triple Energizer,Twelve Primary Meridians,tiān yǒu,Tianyou,cheon yong 천용,Thiên dũ,"Tianchiang, ponto Janela do Céu que regula a cabeça e os sentidos.","Na face posterior do pescoço, diretamente abaixo de GB-12, posterior ao músculo esternocleidomastoideo.","Zumbido, dor de cabeça, turvação visual, hipertensão leve, dor no pescoço.",Cuidado com artéria carótida e veia jugular; inserção deve ser oblíqua posterior.,"Desce o Qi rebelde, beneficia a cabeça e acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-17,Wind Screen,翳風,TE,Triple Energizer,Twelve Primary Meridians,yì fēng,Yifeng,ye pung 예풍,Ế phong,"Yifeng, ponto essencial para ouvidos e ATM.","Posterior ao lóbulo da orelha, na depressão entre o processo mastoide e a mandíbula.","Zumbido, surdez, otorreia, paralisia facial, dor mandibular.",Evitar direção posterior profunda para não atingir a artéria carótida externa.,"Desbloqueia os orifícios auditivos, relaxa a articulação temporomandibular e remove vento externo.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-18,Convulsion Vessel,契脈,TE,Triple Energizer,Twelve Primary Meridians,qì mài,Qimai[b],gye maek 계맥,Khế mạch,"Qimai, ponto que dispersa vento na região retroauricular.","Na linha curva superior ao redor da orelha, no terço superior entre TE-17 e TE-20.","Dor retroauricular, dor de cabeça temporal, zumbido.",Inserção profunda pode atingir o crânio; usar agulha subcutânea.,Expulsa vento e alivia dor local.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-19,Head's Tranquility,顱息,TE,Triple Energizer,Twelve Primary Meridians,lú xī,Luxi,no sik 노식,Lư tức,"Luxi, ponto que acalma cólicas infantis e dor temporal.","No sulco retroauricular, ao nível do ápice da orelha, 1/3 acima e 2/3 abaixo entre TE-17 e TE-20.","Zumbido, dor de ouvido, convulsões infantis, cefaleia temporal.",Evitar moxibustão forte em crianças.,"Acalma vento interno, alivia dor temporal e beneficia audição.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-20,Angle Vertex,角孫,TE,Triple Energizer,Twelve Primary Meridians,jiǎo sūn,Jiaosun,gak son 각손,Giác tôn,"Jiaosun, ponto que ventila o calor da cabeça.","Acima da orelha, onde o ápice toca o couro cabeludo quando dobrada para frente.","Dor de ouvido, rubor facial, dor de dente superior, vertigem.",Inserção profunda no couro cabeludo não é necessária; usar subcutânea.,"Dispersa vento-calor da cabeça, beneficia ouvidos e olhos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-21,Ear Gate,耳門,TE,Triple Energizer,Twelve Primary Meridians,ěr mén,Ermen,i mun 이문,Nhĩ môn,"Ermen, ponto de encontro com o canal SI que abre o meato auditivo.","Anterior à orelha, na depressão formada ao fechar a boca, superior a SI-19.","Surdez, zumbido, otalgia, trismo, paralisia facial.","Evitar agulhar com a boca aberta em excesso, pois pode prender a agulha quando fechar.","Desobstrui o ouvido, reduz dor e sincroniza o movimento da articulação temporomandibular.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-22,Ear Harmonising Foramen,耳和髎,TE,Triple Energizer,Twelve Primary Meridians,ěr hé liáo,Erheliao,hwa ryo 화료,(Nhĩ) Hòa liêu,"Erheliao, ponto que reduz edema da face e dispersa vento.","Anterior à orelha, nível superior do arco zigomático, na depressão quando a boca está aberta.","Edema facial, dor orbital, trismo, neuralgia trigeminal.",Evitar agulhamento profundo devido à proximidade da artéria temporal superficial.,"Dispersa vento da face, alivia dor e reduz edema.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
TE-23,Silken Bamboo Hollow,絲竹空,TE,Triple Energizer,Twelve Primary Meridians,sī zhú kōng,Sizhukong,sa juk gong 사죽공,Ti trúc không,"Sizhukong, ponto que beneficia olhos e sobrancelhas.","Na extremidade lateral da sobrancelha, na depressão óssea do processo frontal.","Dor ocular, ptose, blefaroespasmo, cefaleia temporal.",Inserir superficialmente para proteger o globo ocular.,"Expulsa vento, clareia os olhos e relaxa os músculos perioculares.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-1,Pupil Crevice,瞳子髎,GB,Gallbladder,Twelve Primary Meridians,tóng zǐ liáo,Tongziliao,dong ja ryo 동자료,Đồng tử liêu,"Tongziliao, ponto de encontro dos canais GB, SI e SJ que clareia a visão.","0,5 cun lateral ao canto externo do olho, na depressão lateral da órbita.","Cefaleia temporal, olhos vermelhos, lacrimejamento ao vento, paralisia facial.",Inserir superficialmente para proteger o globo ocular.,Expulsa vento-calor da cabeça e beneficia os olhos.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-2,Meeting of Hearing,聽會,GB,Gallbladder,Twelve Primary Meridians,tīng huì,Tinghui,cheong hoe 청회,Thính hội,"Tinghui, ponto que abre o meato auditivo.","Anterior ao trago, na depressão entre o processo condilar da mandíbula e o arco zigomático, com a boca aberta.","Zumbido, surdez, otalgia, disfunção temporomandibular.",Inserir com a boca levemente aberta para evitar prender a agulha.,"Desobstrui os ouvidos, reduz dor na articulação temporomandibular e elimina vento.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-3,Above the Joint,上關[c],GB,Gallbladder,Twelve Primary Meridians,shàng guān,Shangguan,sang gwan 상관/gaek ju in 객주인,Thượng quan,"Shangguan, ponto que combina canais GB e SJ para tratar a face lateral.","Na fronte temporal, no ponto médio entre o arco zigomático e a linha do cabelo, diretamente acima do condilo mandibular.","Dor de dente, paralisia facial, zumbido, cefaleia temporal.",Evitar manipulação agressiva em pacientes com ATM inflamada.,"Dispersa vento da face, alivia dor temporal e beneficia o ouvido.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-4,Jaw Serenity,頷厭,GB,Gallbladder,Twelve Primary Meridians,hàn yàn,Hanyan,ha yeom 함염,Hàm yến,"Hanyan, ponto complementado por ST e SJ para dores temporais.","Na linha do cabelo temporal, 0,5 cun anterior a ST-8 e acima de GB-3.","Cefaleia lateral, vertigem, ataques epilépticos leves.",Inserção subcutânea; evitar perfurar o periósteo.,"Expulsa vento, limpa calor e acalma convulsões leves.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-5,Suspended Skull,懸顱,GB,Gallbladder,Twelve Primary Meridians,xuán lú,Xuanlu,hyeol lo 현로,Huyền lư,"Xuanlu, ponto que seda dor ocular e cefaleia.","Na linha temporal do cabelo, 0,5 cun posterior a GB-4.","Dor de cabeça lateral, distúrbios oculares, dor na mandíbula.",Inserir superficialmente.,Dissipa vento-calor e alivia dor temporal.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-6,Suspended Hair,懸厘,GB,Gallbladder,Twelve Primary Meridians,xuán lí,Xuanli,hyeol li 현리,Huyền ly,"Xuanli, continuação da série de pontos temporais da VB.","No mesmo nível que ST-8, 1,5 cun superior ao ápice da orelha.","Cefaleia unilateral, dor de dente superior, convulsões infantis.",Usar inserção subcutânea para proteger o periósteo.,"Expulsa vento, beneficia olhos e acalma convulsões.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-7,Crook of the Temple,曲鬢,GB,Gallbladder,Twelve Primary Meridians,qū bìn,Qubin,gok bin 곡빈,Khúc tân,"Qubin, ponto que drena calor do canal Shaoyang.","Posterior e superior à orelha, 1 cun anterior a SJ-20.","Dor temporal, zumbido, convulsões infantis.",Inserção superficial apenas.,"Dissipa vento, reduz calor e acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-8,Leading Valley,率谷,GB,Gallbladder,Twelve Primary Meridians,shuài gǔ,Shuaigu,sol gok 솔곡,Suất cốc,"Shuaigu, ponto clássico para cefaleia por álcool e vertigem.","1,5 cun superior ao ápice da orelha, na linha curva da cabeça.","Cefaleia lateral, náusea por abuso de álcool, tontura.",Inserção subcutânea para evitar hematomas.,"Dissipa vento, transforma fleuma e alivia náusea.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-9,Heavenly Rushing,天沖,GB,Gallbladder,Twelve Primary Meridians,tiān chōng,Tianchong,cheon chung 천충,Thiên xung,"Tianchong, ponto que harmoniza a região posterior da orelha.","Posterior e superior à orelha, 0,5 cun posterior a GB-8.","Cefaleia, convulsões, dor retroauricular.",Inserir superficialmente.,Expulsa vento e alivia dor local.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-10,Floating White,浮白,GB,Gallbladder,Twelve Primary Meridians,fú bái,Fubai,bu baek 부백,Phù bạch,"Fubai, ponto para cefaleias que irradiam à nuca.","Posterior à orelha, em linha com GB-9, um terço da distância entre GB-9 e GB-12.","Dor de cabeça, rigidez cervical, zumbido.",Inserção superficial.,"Dissipa vento, clareia os sentidos e relaxa a nuca.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-11,Yin Portals of the Head,頭竅陰,GB,Gallbladder,Twelve Primary Meridians,tóu qiào yīn,Touqiaoyin,[du] gyu eum [두] 규음,Đầu khiếu âm,"Touqiaoyin, ponto que regula o Shaoyang da cabeça.","Na linha posterior da orelha, ao nível do ápice, dois terços da distância entre GB-9 e GB-12.","Zumbido, dor de ouvido, cefaleia lateral.",Inserir superficialmente para evitar hematomas.,"Libera Shaoyang, alivia dor auricular e harmoniza o ouvido interno.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-12,Mastoid Process,完骨,GB,Gallbladder,Twelve Primary Meridians,wán gǔ,Wangu,wan gol 완골,Hoàn cốt,"Wangu, ponto de encontro com SJ que relaxa occipital e mastoide.","Na depressão posterior ao processo mastoide, abaixo de SJ-17.","Insônia, zumbido, paralisia facial, dor occipital.",Inserção profunda posterior pode atingir nervo acessório; preferir oblíqua inferior.,"Acalma o Shen, expulsa vento e relaxa o occipital.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GB-13,Root of the Spirit,本神,GB,Gallbladder,Twelve Primary Meridians,běn shén,Benshen,bon sin 본신,Bản thần,"Benshen, ponto que ancora o espírito e trata transtornos emocionais.","0,5 cun dentro da linha anterior do cabelo, 3 cun lateral a GV-24.","Ansiedade, epilepsia, vertigem, cefaleia frontal.",Inserção subcutânea.,"Acalma o Shen, dispersa vento e clareia a cabeça.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
